timestamp,pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_type,event_message,scaling_event,pod_lifetime_seconds,failure_type
01/01/2023 02:20,pod_8408,kube-system,0.365654026,0.917371318,492.89559,62.88839173,79.47129762,32.62337543,96.28537115,Normal,Killed,True,17599,memory_exhaustion
01/01/2023 00:48,pod_2889,prod,0.078315565,0.609073129,635.5736376,75.13432528,71.9409658,76.47110364,2.929259319,Error,Started,False,198162,normal
01/01/2023 03:06,pod_11170,dev,0.540636024,0.560983428,679.2976155,34.44029053,88.87261188,32.45197556,32.3392385,Normal,Killed,False,82305,overheating
01/01/2023 00:13,pod_788,dev,0.918668059,0.547467862,293.9714601,155.9250188,57.65655492,7.185833596,57.92406673,Error,Completed,False,13635,network_latency_issue
01/01/2023 03:36,pod_12960,default,0.491569438,0.713451489,679.8121054,68.64457203,84.83044367,0.500794306,57.56609288,Warning,OOMKilled,True,91972,memory_exhaustion
01/01/2023 02:43,pod_9818,kube-system,0.707640529,0.802489998,37.43203552,136.3244134,69.3234257,87.22876596,40.97545252,Warning,Started,False,110952,normal
01/01/2023 02:10,pod_7841,prod,0.767766737,0.452933704,53.17267252,71.77422493,91.03499139,36.98103512,70.2359693,Warning,Completed,True,43286,overheating
01/01/2023 02:01,pod_7301,kube-system,0.816414703,0.13627695,756.9185589,56.89034539,26.44228966,64.94080158,89.76373481,Error,Failed,False,39051,pod_failure
01/01/2023 02:04,pod_7466,default,0.636670507,0.394898261,220.9763822,188.8080291,63.57388568,83.99275126,32.14816794,Warning,Completed,True,136612,network_latency_issue
01/01/2023 01:34,pod_5678,kube-system,0.733554064,0.575010038,939.0082754,192.3860411,33.80801761,61.89150877,10.42597548,Warning,Completed,False,175591,disk_io_bottleneck
01/01/2023 02:38,pod_9517,default,0.396543124,0.788083066,587.6423205,95.8854921,69.29855929,30.82520463,36.11835126,Normal,Failed,False,84171,normal
01/01/2023 00:56,pod_3377,default,0.209410117,0.469690277,950.5729454,153.5005629,61.90850873,55.09266545,13.88300742,Warning,Completed,False,157892,disk_io_bottleneck
01/01/2023 01:15,pod_4527,default,0.863534182,0.17100222,436.4490218,64.66530272,81.62173558,21.39778965,51.14335091,Normal,OOMKilled,False,27448,overheating
01/01/2023 03:37,pod_13022,dev,0.316022322,0.928039467,515.4595105,125.2407754,87.9144362,78.50596276,39.5178559,Normal,Completed,True,101542,overheating
01/01/2023 00:29,pod_1780,default,0.199829216,0.809866754,290.2931824,189.7262057,72.45004612,74.42999254,95.98651093,Error,OOMKilled,False,47971,memory_exhaustion
01/01/2023 01:52,pod_6756,kube-system,0.694723699,0.453899476,688.0770802,125.5567253,39.8039397,12.08909573,56.48066679,Error,Failed,False,140864,pod_failure
01/01/2023 00:49,pod_2959,default,0.883575804,0.680706095,294.4802926,129.5350376,26.89110264,38.81052775,1.998935643,Error,Killed,False,143641,pod_termination
01/01/2023 04:09,pod_14952,dev,0.998801488,0.748044829,248.2642926,14.36864789,62.45386584,48.60840409,41.73131954,Normal,Killed,True,24884,normal
01/01/2023 03:02,pod_10946,default,0.003090887,0.202073578,293.4030398,135.6855084,34.95483609,94.40625756,13.57259202,Normal,Killed,False,119805,cpu_exhaustion
01/01/2023 00:05,pod_349,prod,0.468626324,0.973100642,994.5671009,128.0489523,66.4811812,55.22970626,30.19728385,Warning,Failed,True,141453,pod_failure
01/01/2023 03:50,pod_13859,prod,0.27106055,0.644219505,391.2124922,12.88195855,42.03019016,49.13509645,70.77768986,Normal,Failed,True,5000,normal
01/01/2023 01:37,pod_5843,kube-system,0.131526086,0.326733187,836.1685355,151.0620442,22.21488991,66.20731918,10.34791034,Normal,Started,True,162154,network_latency_issue
01/01/2023 00:55,pod_3349,kube-system,0.119270127,0.433605557,515.466811,148.5570279,40.5835029,69.19608627,34.01506796,Error,Failed,True,185650,pod_failure
01/01/2023 00:00,pod_42,dev,0.215037163,0.383564071,702.7865222,77.48948373,38.76236153,54.42580656,7.344775974,Error,OOMKilled,False,111717,memory_exhaustion
01/01/2023 00:13,pod_801,kube-system,0.193622544,0.606417117,446.3344848,72.71473275,43.15432809,20.27547649,93.02405545,Normal,OOMKilled,True,186177,memory_exhaustion
01/01/2023 00:58,pod_3529,default,0.935805936,0.01284859,708.4974031,88.75501597,58.32580586,2.026827005,19.51303546,Normal,Killed,False,34547,normal
01/01/2023 03:15,pod_11731,kube-system,0.259325718,0.804808631,596.3168547,150.197388,65.15921527,11.93328483,38.85360795,Warning,Failed,True,43223,pod_failure
01/01/2023 00:16,pod_981,prod,0.041516197,0.688858633,723.106117,174.7185666,45.2678411,33.62573441,92.55879452,Normal,Failed,False,63584,memory_exhaustion
01/01/2023 00:57,pod_3458,kube-system,0.846913881,0.873749188,60.76295329,145.0150018,89.78333691,15.4668798,35.18872688,Warning,Killed,True,118847,pod_termination
01/01/2023 01:47,pod_6451,kube-system,0.803418037,0.64985665,187.2179277,178.949886,21.73342906,6.889691781,83.00170471,Warning,Started,True,117858,network_latency_issue
01/01/2023 04:06,pod_14763,dev,0.799709828,0.795310346,948.5152964,16.44589792,66.27836033,45.40693848,11.31615609,Warning,Failed,True,189781,pod_failure
01/01/2023 02:06,pod_7590,default,0.752823669,0.715959117,11.63573639,85.817879,60.21059278,9.355250059,68.01434162,Error,Killed,False,150433,pod_termination
01/01/2023 02:13,pod_8009,prod,0.331393289,0.395516727,70.45903203,110.0724058,80.66223734,10.2712458,99.24128689,Warning,OOMKilled,False,145581,memory_exhaustion
01/01/2023 01:51,pod_6714,default,0.66356908,0.206367326,347.2216736,14.24397962,89.88869302,5.996895972,75.8084025,Error,OOMKilled,False,153575,memory_exhaustion
01/01/2023 02:21,pod_8507,default,0.664262207,0.670190838,169.0807808,5.245757487,96.88119748,4.017495725,31.78649216,Normal,OOMKilled,True,90282,overheating
01/01/2023 03:01,pod_10919,kube-system,0.979343546,0.273380954,372.1534137,154.0995822,78.70620485,70.67675874,52.98543437,Normal,OOMKilled,False,55736,network_latency_issue
01/01/2023 02:19,pod_8366,prod,0.974334329,0.506787126,822.1805052,48.84991485,53.55978291,0.717445411,55.46566009,Error,Started,True,78096,normal
01/01/2023 03:14,pod_11685,dev,0.029367253,0.269053934,717.4060838,25.98821986,81.19944793,37.6427908,16.53016618,Warning,OOMKilled,True,85736,memory_exhaustion
01/01/2023 00:45,pod_2756,prod,0.259201618,0.938455402,207.8951213,117.529169,38.17581843,33.12711755,35.21780115,Warning,Started,False,169773,normal
01/01/2023 01:59,pod_7188,kube-system,0.771755242,0.960068039,779.2276135,138.2334272,20.32498264,14.57745533,15.28477972,Normal,OOMKilled,True,176561,normal
01/01/2023 00:15,pod_916,kube-system,0.047026861,0.93239301,201.0328704,11.99440308,44.6836618,21.28916642,95.01279465,Warning,Completed,False,170759,memory_exhaustion
01/01/2023 01:16,pod_4617,kube-system,0.681014831,0.662012891,235.2906927,112.0643223,25.5489507,15.99052387,61.17425891,Error,Completed,True,199899,normal
01/01/2023 00:26,pod_1616,default,0.973889166,0.097225829,443.6858576,69.4784062,36.31596647,32.33573563,94.52705353,Warning,OOMKilled,False,101814,memory_exhaustion
01/01/2023 02:56,pod_10602,prod,0.04593562,0.696291225,336.320919,174.3563751,32.4493269,94.98640781,41.18049395,Normal,Completed,False,177357,cpu_exhaustion
01/01/2023 03:42,pod_13329,prod,0.85897467,0.89080318,302.9559035,88.54246966,98.19001871,40.30500363,44.9222579,Normal,Failed,True,76718,overheating
01/01/2023 00:35,pod_2146,kube-system,0.711241518,0.55332663,709.1679348,66.53708193,69.74311478,16.25904874,48.59379737,Error,Started,True,158901,normal
01/01/2023 01:59,pod_7191,prod,0.527075734,0.533487026,716.2218281,103.299734,45.66525916,85.77255189,54.79056815,Error,OOMKilled,True,129695,memory_exhaustion
01/01/2023 00:30,pod_1833,prod,0.44845973,0.40345001,658.4322231,91.154628,38.72763861,54.45363119,83.39073691,Warning,OOMKilled,False,58174,memory_exhaustion
01/01/2023 01:39,pod_5964,dev,0.596092092,0.348761366,738.6642658,33.2834946,50.78649128,74.08246352,32.48235658,Error,Completed,False,166009,normal
01/01/2023 03:59,pod_14384,kube-system,0.683432673,0.501868775,374.0596655,63.63796014,22.01346998,33.40797656,87.45168295,Normal,OOMKilled,True,25696,normal
01/01/2023 01:31,pod_5508,dev,0.195264979,0.10364999,947.5586754,6.660460546,73.94822829,2.617381722,97.66452024,Error,Failed,True,181400,pod_failure
01/01/2023 02:03,pod_7405,default,0.180781431,0.456274346,805.960309,13.86160628,52.82167734,65.14365954,16.02665944,Error,Failed,False,53635,pod_failure
01/01/2023 01:18,pod_4714,prod,0.443246909,0.51996732,592.2006647,124.8587425,71.97539649,19.41403778,98.36516665,Normal,Killed,True,102769,memory_exhaustion
01/01/2023 01:35,pod_5714,dev,0.15785778,0.576498772,109.9084387,60.09883264,33.78566129,18.68803538,7.23005505,Normal,OOMKilled,False,158156,normal
01/01/2023 02:41,pod_9699,dev,0.828099658,0.554316344,767.2296574,32.44008832,28.17369928,1.100477311,65.1600133,Error,Completed,False,100316,normal
01/01/2023 02:59,pod_10774,kube-system,0.411742956,0.325673075,880.598941,136.5197379,75.83617209,78.09372024,69.05561066,Warning,OOMKilled,False,12382,memory_exhaustion
01/01/2023 00:13,pod_782,prod,0.489706699,0.386616183,9.467194022,127.8484385,79.88289076,5.944358459,1.961253249,Normal,OOMKilled,False,152564,normal
01/01/2023 01:42,pod_6173,dev,0.668273657,0.806395442,441.5613343,183.6668281,38.60356409,71.8277992,38.99041136,Warning,Killed,True,138488,pod_termination
01/01/2023 02:05,pod_7523,default,0.789881718,0.855477615,208.7225813,194.9879422,22.22763096,4.301279941,27.95829139,Error,Completed,False,138498,network_latency_issue
01/01/2023 01:29,pod_5396,kube-system,0.456968629,0.98152315,664.583234,114.3293209,32.84076127,95.38083869,12.05105206,Warning,OOMKilled,True,164294,memory_exhaustion
01/01/2023 04:02,pod_14563,dev,0.38663717,0.116943033,466.2743898,7.661930608,55.64850805,77.85327402,42.45093214,Error,Killed,True,109202,pod_termination
01/01/2023 03:28,pod_12519,kube-system,0.797470275,0.126650409,303.4712321,29.58049951,95.59886348,2.411225043,41.91027593,Warning,Started,False,158877,overheating
01/01/2023 02:30,pod_9035,kube-system,0.153366535,0.3508269,384.0934445,83.97230792,73.35796928,42.70932058,89.14707359,Normal,Killed,True,122007,normal
01/01/2023 01:20,pod_4838,kube-system,0.669209677,0.174720344,196.9253635,62.10305276,30.75429951,85.01438463,0.367281944,Error,OOMKilled,True,109700,memory_exhaustion
01/01/2023 00:40,pod_2401,prod,0.971105494,0.238949656,117.8448799,186.296157,94.07686851,17.5541368,21.6552831,Error,Completed,True,147534,network_latency_issue
01/01/2023 02:07,pod_7663,default,0.14735211,0.150282087,975.9515729,60.54293079,32.8553454,3.306256176,58.54654292,Normal,Started,False,73089,disk_io_bottleneck
01/01/2023 01:10,pod_4205,kube-system,0.232424589,0.699790675,681.8859469,136.8782358,87.63894725,86.65361903,54.57844939,Error,Failed,False,184262,pod_failure
01/01/2023 01:17,pod_4641,kube-system,0.975189795,0.448784543,224.4533048,147.9949323,91.64381045,71.53599564,50.08914033,Error,Failed,True,38454,pod_failure
01/01/2023 00:35,pod_2152,kube-system,0.989602727,0.232162318,483.3538864,60.13706597,96.95175588,6.08990144,21.67164379,Warning,Failed,True,175798,pod_failure
01/01/2023 01:32,pod_5550,default,0.774389318,0.826591078,527.3420554,141.3668862,28.54111778,58.69035921,60.29235756,Error,Completed,True,88873,normal
01/01/2023 00:49,pod_2947,kube-system,0.294830706,0.079219374,698.4297522,80.54005962,48.32518324,52.70117868,14.44020515,Warning,Completed,True,102997,normal
01/01/2023 02:39,pod_9564,prod,0.036242466,0.972161648,973.096075,97.42091381,69.16336694,75.24242135,32.69707239,Warning,Failed,False,54803,pod_failure
01/01/2023 02:13,pod_8028,kube-system,0.746235058,0.810656837,564.1255052,102.1799925,93.3835903,19.00717456,73.38190963,Warning,Started,False,29536,overheating
01/01/2023 01:04,pod_3878,kube-system,0.453432458,0.108162389,360.4179374,84.604393,77.64337289,16.02750104,85.28546011,Normal,Completed,True,98360,normal
01/01/2023 01:38,pod_5936,default,0.168255178,0.08503045,597.8857637,76.55113397,86.82695481,38.41116298,14.82428198,Error,Failed,True,58866,pod_failure
01/01/2023 02:00,pod_7207,dev,0.909296377,0.675033681,694.8949238,116.0578148,98.38861947,72.99289893,12.13840177,Warning,OOMKilled,False,142989,memory_exhaustion
01/01/2023 01:29,pod_5364,prod,0.284373479,0.871043555,430.1642977,168.791241,42.60048846,62.48105254,61.13424691,Normal,Failed,False,79243,network_latency_issue
01/01/2023 03:01,pod_10866,dev,0.230138818,0.796146031,360.8342466,76.75174037,44.41786295,52.23002667,31.71351644,Warning,Completed,False,197082,normal
01/01/2023 02:00,pod_7255,dev,0.602247605,0.2851677,73.98458885,37.07783714,94.41331226,36.41217455,96.83891721,Error,Killed,False,58370,pod_termination
01/01/2023 04:03,pod_14601,kube-system,0.852561996,0.820572118,326.1702471,198.5960323,91.90391776,63.65235998,65.25870551,Normal,Started,True,159120,network_latency_issue
01/01/2023 02:14,pod_8063,dev,0.271699751,0.046737626,191.0727817,190.5915719,96.32899862,12.21589906,10.42417849,Normal,Failed,True,19613,network_latency_issue
01/01/2023 00:50,pod_3023,default,0.894211949,0.677308387,923.7633028,3.97629784,79.3682434,89.40812378,57.56933301,Warning,Completed,True,164206,disk_io_bottleneck
01/01/2023 03:00,pod_10848,kube-system,0.321213082,0.848764182,821.3961889,163.2038448,93.47458141,93.65696532,3.885860145,Warning,Started,True,160527,cpu_exhaustion
01/01/2023 00:59,pod_3541,kube-system,0.496618966,0.26031179,995.9920075,155.5582329,57.02540304,91.1888323,79.44028058,Warning,Killed,False,110739,pod_termination
01/01/2023 00:54,pod_3279,default,0.544101201,0.124266425,805.4252044,94.48486134,27.74208068,73.89125379,1.481393467,Warning,Failed,True,145115,pod_failure
01/01/2023 02:20,pod_8423,dev,0.487685984,0.310562235,145.5809551,74.49981818,99.35528526,8.56879888,89.00941763,Normal,OOMKilled,False,99550,overheating
01/01/2023 01:52,pod_6740,kube-system,0.313482826,0.494722876,268.4989442,16.99041509,46.10573376,16.91438214,77.40616586,Normal,Killed,False,24463,normal
01/01/2023 03:58,pod_14282,kube-system,0.45377978,0.795999187,961.6168255,142.9184072,70.7514935,11.89508662,12.98854764,Normal,Started,False,92012,disk_io_bottleneck
01/01/2023 02:25,pod_8753,kube-system,0.452282264,0.445832263,529.750963,71.30771974,25.25748723,89.83182789,16.13304098,Error,Started,True,57661,normal
01/01/2023 03:00,pod_10811,dev,0.472026913,0.031279058,16.39335287,70.91788072,74.05181562,16.56953687,15.54648292,Normal,OOMKilled,False,32110,normal
01/01/2023 00:46,pod_2804,prod,0.780962609,0.43282524,738.6446552,151.6195855,26.06318086,68.63778392,8.124868402,Error,Killed,False,34931,pod_termination
01/01/2023 00:36,pod_2211,prod,0.552206922,0.219471046,112.0981703,27.4291974,90.16113844,0.757919683,94.82167837,Warning,Completed,True,159962,memory_exhaustion
01/01/2023 03:29,pod_12542,prod,0.27842616,0.5770518,147.1966469,89.19675795,98.38060976,93.74747483,57.68885696,Normal,Completed,True,99343,cpu_exhaustion
01/01/2023 02:17,pod_8237,kube-system,0.167207309,0.797714959,89.11611296,168.9642776,47.30451897,30.35912659,24.68646252,Normal,Started,True,42505,network_latency_issue
01/01/2023 03:03,pod_10981,prod,0.021342864,0.70414123,202.0634998,25.64180584,92.25158864,55.36704357,53.84025145,Warning,Completed,False,25810,overheating
01/01/2023 00:52,pod_3133,dev,0.15417213,0.762006019,336.8723459,163.212113,95.08907246,66.28236403,61.52389201,Error,OOMKilled,False,27287,memory_exhaustion
01/01/2023 01:58,pod_7132,prod,0.339285371,0.697547453,239.8441867,187.688913,45.98137137,98.47790629,33.36853881,Error,OOMKilled,True,169774,memory_exhaustion
01/01/2023 02:27,pod_8842,default,0.460877886,0.346712965,226.9611282,149.1277948,68.5967667,44.25839256,81.4602087,Normal,Failed,True,41477,normal
01/01/2023 02:09,pod_7781,prod,0.928211051,0.048620209,200.4296982,34.83373612,77.47536081,52.20692457,28.30097583,Error,Failed,True,167791,pod_failure
01/01/2023 01:12,pod_4320,default,0.129020141,0.012687789,706.5034327,11.57120689,25.56934491,47.82823582,3.101903484,Warning,Started,False,28044,normal
01/01/2023 01:54,pod_6853,dev,0.480261326,0.7603278,729.7633422,127.3573636,98.56792475,15.18326097,7.572780321,Normal,Started,False,9857,overheating
01/01/2023 00:35,pod_2107,default,0.75608841,0.783981131,286.2719118,196.4500149,39.43556649,82.41764164,9.943702078,Warning,Failed,True,26767,pod_failure
01/01/2023 01:25,pod_5128,kube-system,0.881885669,0.828573128,293.1952881,31.25064639,89.77034828,22.15991843,13.3939271,Warning,OOMKilled,False,119770,memory_exhaustion
01/01/2023 02:40,pod_9648,dev,0.495237921,0.188866055,174.1359058,89.57834442,83.24796171,28.19076262,68.04976849,Normal,Killed,False,175069,overheating
01/01/2023 03:08,pod_11320,default,0.581646809,0.779457935,581.1443404,134.0384613,23.13442678,36.71218629,0.880590769,Normal,Killed,True,89950,normal
01/01/2023 01:06,pod_3973,dev,0.369697627,0.60114492,185.0925603,175.9351418,73.83563926,83.23018682,14.19316619,Warning,OOMKilled,True,138032,memory_exhaustion
01/01/2023 03:01,pod_10863,dev,0.426038767,0.711004048,707.8117281,128.2859703,61.5393124,95.48700027,46.68870347,Warning,Completed,True,109919,cpu_exhaustion
01/01/2023 00:50,pod_3034,kube-system,0.209692404,0.533555808,983.7584765,199.302524,77.80765964,22.36746161,58.32182879,Error,Completed,True,144609,disk_io_bottleneck
01/01/2023 03:00,pod_10814,default,0.023548394,0.007233211,596.2424307,98.38843351,52.27278602,18.32772421,63.58670965,Normal,OOMKilled,False,54606,normal
01/01/2023 02:42,pod_9734,dev,0.164314956,0.860229096,30.62523501,137.1101223,60.4244674,15.74718943,67.48827177,Warning,Completed,False,166854,normal
01/01/2023 01:17,pod_4663,prod,0.467886462,0.681567212,313.7509682,49.82915535,47.098882,32.87215989,4.380893152,Warning,Started,False,75998,normal
01/01/2023 02:19,pod_8394,dev,0.91882931,0.697569594,10.76530451,118.4090675,37.80639782,72.64413478,94.67936835,Normal,Failed,False,60810,memory_exhaustion
01/01/2023 00:54,pod_3286,kube-system,0.193077022,0.747077772,942.6799217,20.30124821,35.03887267,36.55413528,8.868724921,Warning,Started,True,150546,disk_io_bottleneck
01/01/2023 00:39,pod_2367,default,0.64222846,0.56766985,786.3426839,86.32373114,40.38819651,27.56657934,59.37066146,Warning,Completed,True,81457,normal
01/01/2023 02:41,pod_9698,dev,0.940845498,0.005098361,229.7694356,157.1541871,67.22091573,72.32331444,91.33488424,Warning,Started,False,7422,memory_exhaustion
01/01/2023 03:12,pod_11523,prod,0.840618927,0.378257488,392.3767733,54.48509593,96.32601993,42.34385062,61.98666219,Error,OOMKilled,False,158099,memory_exhaustion
01/01/2023 00:07,pod_440,dev,0.253345762,0.246650462,219.0771741,18.91463441,33.47874234,72.54670954,41.64018431,Warning,Started,False,32837,normal
01/01/2023 03:30,pod_12634,default,0.288589601,0.476958766,623.3997742,26.68119611,97.74219126,45.69222311,71.88045424,Warning,Killed,True,81174,pod_termination
01/01/2023 03:20,pod_12054,prod,0.113325285,0.943065345,442.1972843,147.5153204,76.1924922,34.00462352,18.9101107,Warning,Killed,True,185519,pod_termination
01/01/2023 02:11,pod_7887,default,0.479992501,0.086700002,16.07546933,188.8646957,59.28660679,16.70245626,66.50031665,Normal,Killed,True,147034,network_latency_issue
01/01/2023 01:18,pod_4692,prod,0.663834033,0.73259878,419.8157619,35.70068598,29.17286351,65.2666519,5.282849113,Normal,Started,False,54052,normal
01/01/2023 03:43,pod_13423,prod,0.012621692,0.237785504,983.6890191,194.0883565,93.16933227,54.70227489,13.86254955,Normal,Failed,False,9796,disk_io_bottleneck
01/01/2023 02:35,pod_9315,dev,0.340206318,0.136506769,452.6705671,6.783817976,86.31466323,86.13315988,38.80526087,Normal,Started,False,90897,overheating
01/01/2023 02:44,pod_9845,kube-system,0.506218869,0.140139105,612.949639,121.2725988,81.73755961,43.08862541,4.075323509,Normal,Completed,False,84832,overheating
01/01/2023 00:20,pod_1224,default,0.845894744,0.682924645,558.3718314,156.166201,71.17922335,54.43807899,33.96188026,Normal,Failed,True,160937,network_latency_issue
01/01/2023 02:22,pod_8541,prod,0.756987107,0.965733114,135.9159192,131.6056213,82.39343131,54.37255497,71.06888679,Normal,OOMKilled,False,126299,overheating
01/01/2023 00:43,pod_2592,default,0.489272174,0.020784038,20.3026444,101.65479,74.53104817,97.84058327,81.66410541,Warning,Started,False,91174,cpu_exhaustion
01/01/2023 00:54,pod_3247,kube-system,0.695038017,0.583706562,631.4901908,118.2814071,42.59936111,91.43458912,62.97055765,Error,Completed,True,87166,cpu_exhaustion
01/01/2023 00:46,pod_2812,dev,0.94570607,0.855494556,104.0963644,18.89166369,45.19821889,71.08608992,59.59134878,Error,OOMKilled,True,52885,memory_exhaustion
01/01/2023 04:04,pod_14690,default,0.723948368,0.536705484,846.3809654,142.9128976,44.06765686,23.5256466,42.25602767,Normal,Started,True,197497,normal
01/01/2023 01:54,pod_6857,default,0.650528142,0.782272778,737.4385039,66.90628614,89.28386679,92.94605299,98.60165539,Normal,Completed,True,51237,cpu_exhaustion
01/01/2023 02:17,pod_8233,default,0.478720578,0.1771449,448.7956989,120.5401771,99.32744195,14.28078766,77.63822105,Error,Failed,True,193483,pod_failure
01/01/2023 00:44,pod_2691,kube-system,0.746226649,0.986319927,581.9779563,148.2661022,46.30213516,77.04288516,7.653909965,Warning,Killed,True,110114,pod_termination
01/01/2023 01:08,pod_4132,kube-system,0.760733345,0.59501063,957.86535,100.7195283,70.40156711,19.8379927,93.82419279,Normal,Failed,False,60842,memory_exhaustion
01/01/2023 01:52,pod_6745,default,0.466546658,0.966579461,439.8013302,50.98257072,71.63906164,27.27903017,90.17485125,Error,Completed,False,80003,memory_exhaustion
01/01/2023 01:52,pod_6779,default,0.549304433,0.764995328,304.477698,138.5885987,90.95232659,22.92312797,65.36552553,Error,Completed,False,26946,overheating
01/01/2023 00:37,pod_2249,kube-system,0.074077924,0.083843037,283.4936133,197.8633484,75.37558531,1.428633536,41.42180624,Error,Completed,True,88798,network_latency_issue
01/01/2023 00:42,pod_2552,default,0.620397143,0.485099129,123.4566415,88.70444953,99.79611866,16.90253823,87.28021612,Normal,Started,False,13975,overheating
01/01/2023 02:24,pod_8674,dev,0.752773668,0.124103405,828.4780231,109.8279751,22.03968111,43.25093479,95.93922054,Warning,Completed,True,44949,memory_exhaustion
01/01/2023 02:55,pod_10548,kube-system,0.21791306,0.762757815,621.7643658,141.9876722,23.69074339,31.77062646,59.84757838,Normal,OOMKilled,False,158367,normal
01/01/2023 02:47,pod_10067,dev,0.484607543,0.059615437,537.6397642,147.6017687,27.03002992,2.191623942,25.34635337,Normal,Started,True,4737,normal
01/01/2023 02:02,pod_7342,prod,0.874541264,0.379484297,236.5294373,152.7863762,42.10290589,32.81339882,75.06451341,Normal,Killed,False,12647,network_latency_issue
01/01/2023 01:00,pod_3649,dev,0.153216665,0.0663438,585.5889859,14.07417386,88.18768827,39.27214679,75.42083385,Warning,OOMKilled,False,126844,memory_exhaustion
01/01/2023 00:06,pod_380,prod,0.466267045,0.295413276,918.0795524,130.8877257,72.34843655,75.91911832,74.51191957,Error,Started,False,33516,disk_io_bottleneck
01/01/2023 03:09,pod_11364,default,0.805762311,0.223259068,858.5778745,136.2263574,40.00900329,71.04881645,73.68835988,Warning,Failed,True,166674,pod_failure
01/01/2023 01:35,pod_5749,dev,0.774423529,0.225866701,480.236139,154.346314,21.1167044,47.53524841,73.91789605,Normal,Completed,False,62446,network_latency_issue
01/01/2023 02:00,pod_7210,kube-system,0.964851474,0.697647711,13.42615557,105.713624,43.72891515,66.96449131,52.74894999,Normal,Started,False,48217,normal
01/01/2023 04:00,pod_14415,default,0.269208839,0.346072495,578.9840236,169.6577732,66.94775495,91.13298076,28.40839114,Error,Killed,False,35244,pod_termination
01/01/2023 02:13,pod_8015,prod,0.860902553,0.855152246,694.4010339,101.5684402,99.08678353,14.07141224,50.91624809,Warning,Started,True,52223,overheating
01/01/2023 00:22,pod_1360,kube-system,0.547911277,0.547367228,172.5356174,60.3225138,20.59646503,98.73829625,10.36355697,Normal,Killed,True,165918,cpu_exhaustion
01/01/2023 00:53,pod_3196,dev,0.17184687,0.025681662,272.0137721,74.80637986,35.33710181,27.417093,97.76409799,Warning,Failed,True,71927,pod_failure
01/01/2023 00:33,pod_2037,default,0.19056618,0.112536509,119.7730556,28.30621812,46.3309178,99.10411866,70.99134417,Error,Failed,False,37731,pod_failure
01/01/2023 00:08,pod_486,default,0.886536612,0.799431666,457.3243099,146.4283665,60.42853548,56.63046978,10.76715414,Warning,Killed,False,39596,pod_termination
01/01/2023 02:45,pod_9935,prod,0.550866025,0.574794325,26.4115037,50.53804762,72.40202618,57.37156868,43.16914869,Warning,Completed,False,124045,normal
01/01/2023 03:20,pod_12016,dev,0.244731577,0.13725183,445.999554,143.0013695,70.64522553,4.848187691,11.23116982,Error,Completed,True,50033,normal
01/01/2023 00:13,pod_783,default,0.105362743,0.218871643,412.8635205,6.990804943,89.52672278,23.98038998,84.67384975,Error,OOMKilled,False,47245,memory_exhaustion
01/01/2023 02:15,pod_8126,dev,0.827397248,0.253424067,556.8173405,116.5976747,50.75474723,6.288989568,6.341980451,Error,Started,False,145893,normal
01/01/2023 01:57,pod_7034,default,0.895165731,0.555270832,193.172667,119.9811454,54.86328932,24.79821155,14.8781851,Error,Completed,False,65215,normal
01/01/2023 02:48,pod_10100,default,0.684807077,0.949017721,459.8140916,175.2894153,32.37138537,16.85808894,55.37186794,Error,Completed,True,153528,network_latency_issue
01/01/2023 04:06,pod_14797,prod,0.210090445,0.205644249,481.2566861,106.2316506,71.71956601,60.08380776,64.0896393,Warning,OOMKilled,True,140847,memory_exhaustion
01/01/2023 00:53,pod_3238,default,0.349627282,0.687619045,527.9236885,166.3635536,75.86143612,19.08460966,62.72129929,Normal,Completed,True,89096,network_latency_issue
01/01/2023 01:46,pod_6369,prod,0.675850253,0.860528843,138.0890959,108.6743025,51.85424065,86.3576638,90.3063558,Error,Failed,False,138714,pod_failure
01/01/2023 02:42,pod_9755,dev,0.651077334,0.579656867,367.2088659,173.3934081,66.93067603,61.88779152,10.26067908,Warning,Killed,False,94088,pod_termination
01/01/2023 03:09,pod_11353,prod,0.293847105,0.693033792,911.1269627,149.2915217,90.05658013,58.29281826,30.82135384,Normal,Started,False,152322,disk_io_bottleneck
01/01/2023 02:50,pod_10252,prod,0.343650159,0.644246656,967.1823867,158.2069463,48.64665196,18.66904905,19.86855657,Error,Failed,True,47571,pod_failure
01/01/2023 04:09,pod_14961,prod,0.767581113,0.466388493,943.8243304,4.994249935,21.20963544,58.21299809,12.44602718,Normal,Failed,False,87409,disk_io_bottleneck
01/01/2023 02:19,pod_8355,kube-system,0.14960949,0.307099383,473.8047422,1.925577744,92.39884989,50.60962257,55.45790362,Normal,Killed,False,101085,overheating
01/01/2023 01:49,pod_6590,default,0.935031333,0.557927469,117.6793094,112.8108509,32.85716344,68.61895512,18.23949612,Normal,Failed,False,94694,normal
01/01/2023 02:16,pod_8198,prod,0.595354083,0.199643915,381.8565507,48.33710241,88.47164689,77.50292906,96.76211268,Normal,Started,True,50978,memory_exhaustion
01/01/2023 03:41,pod_13310,dev,0.12670884,0.039823021,929.8726933,169.8815772,26.61138969,71.25360421,82.45019325,Warning,OOMKilled,True,84686,memory_exhaustion
