pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_message,scaling_event,pod_lifetime_seconds,predicted_failure,predicted_failure_label
1063,1,0.764820922,0.024257794,114.5366233,70.95809935,34.47014056,81.26222155,16.1201393,1,True,188282,6,pod_failure
1488,0,0.309664311,0.420197258,67.65545552,140.7969062,35.27222789,23.6546859,82.25578298,4,True,57127,4,normal
3949,2,0.424361022,0.473413883,557.3135981,161.7106121,27.93883639,75.15007846,99.94769668,3,True,91398,2,memory_exhaustion
2399,3,0.460585824,0.225926101,361.5401347,47.16083844,76.80258731,8.593209953,74.51455122,0,False,171158,4,normal
3207,3,0.496114214,0.744589448,807.6950928,109.5312869,85.0701126,41.90413868,2.67125004,3,True,64357,2,memory_exhaustion
111,0,0.509940928,0.84898265,309.6617915,70.18377402,82.92021016,8.162312865,55.50468457,3,True,180914,5,overheating
4796,3,0.833848489,0.141495743,635.5673419,184.3982278,38.47184574,89.19162996,2.725633416,4,True,48561,3,network_latency_issue
2257,0,0.976202511,0.464773101,244.611351,124.7587089,46.69180661,93.74827477,70.20986088,0,False,29555,0,cpu_exhaustion
3431,1,0.964992258,0.752166182,652.6459046,120.0072107,47.46976211,2.808033123,84.06716396,0,True,51184,4,normal
1673,1,0.9815352,0.711349891,365.9267702,135.1686803,57.77175178,84.46556249,42.77208624,0,False,105008,4,normal
809,0,0.398483206,0.338478525,63.30683227,71.30346204,33.21648144,15.50608496,56.63762773,4,False,3473,4,normal
4797,1,0.659498407,0.850348595,405.4110253,33.50056982,22.75233172,24.01814464,88.62076418,4,True,98237,4,normal
3307,3,0.474906045,0.917903378,255.178141,106.8991375,96.24206014,60.3473296,88.72791265,0,True,34399,5,overheating
1099,0,0.028796689,0.145216462,251.0060079,74.88313841,88.40796157,25.01816267,21.34036017,0,True,160271,5,overheating
680,1,0.437672002,0.703509089,644.4805225,90.27919808,49.58242717,73.79515965,46.43679403,0,False,149687,4,normal
275,2,0.598989727,0.455889994,337.6736902,89.47595094,70.02094536,57.70972654,14.60691802,2,False,147616,7,pod_termination
3341,1,0.596169175,0.853220926,16.35859473,168.0034722,78.56983097,59.35131515,97.66737406,0,False,169254,2,memory_exhaustion
26,1,0.50299614,0.154833547,826.6511904,25.35892969,41.99783135,73.92935165,63.95014922,4,False,147791,4,normal
3015,0,0.901339264,0.821417912,299.446445,97.90066282,68.24974904,95.22407054,7.411835988,4,True,17834,0,cpu_exhaustion
1424,2,0.515652497,0.031527232,286.796793,80.32922787,23.13928055,6.112729485,45.91588363,2,False,50041,7,pod_termination
1493,0,0.478657198,0.101697956,220.9200058,52.39953078,67.32777734,38.55744798,5.976237967,2,True,182724,7,pod_termination
2142,2,0.448505766,0.952428996,535.5266763,198.7203511,71.66216685,76.35161164,37.85314486,4,False,85764,3,network_latency_issue
528,1,0.712743151,0.636011362,51.15000705,13.33415891,97.63961688,11.72880324,27.95645595,0,True,113009,5,overheating
4960,2,0.673745102,0.375334075,531.0866553,121.360515,70.85575706,97.29186082,45.17748306,3,False,74488,2,memory_exhaustion
1476,0,0.533846907,0.746253959,675.0417852,118.7136765,99.14500642,88.9918558,98.84791888,3,False,13255,2,memory_exhaustion
3302,3,0.732119387,0.137116671,455.6172979,19.94612005,31.21116752,2.598225669,43.51878994,1,False,90639,6,pod_failure
65,0,0.342828045,0.136020117,927.0902927,107.6442582,75.75535004,50.49493028,31.70613384,1,False,193288,1,disk_io_bottleneck
2455,2,0.630399418,0.310428197,788.298914,149.5785216,50.86948243,66.03378318,47.03027331,0,True,44281,4,normal
4903,3,0.852833027,0.756638292,405.6423248,153.46123,96.98338839,13.35496271,63.58323901,1,False,87793,6,pod_failure
79,3,0.431044564,0.282836475,514.8095244,79.20243993,78.15214822,60.61084871,39.90123016,4,True,176086,4,normal
4568,1,0.568298947,0.150263119,820.2588685,117.4694452,89.43908309,2.769957028,23.82372628,3,True,48545,2,memory_exhaustion
600,1,0.65122651,0.013499867,508.2740466,29.24195878,70.06118922,72.56924135,10.75289128,3,True,23669,4,normal
2265,2,0.41735296,0.781268875,963.0550168,0.373141665,58.36621261,48.75151813,3.557138155,1,False,44666,6,pod_failure
124,1,0.029322801,0.788343747,675.3377017,193.2018995,87.54574712,73.14222516,35.90777624,1,True,11385,3,network_latency_issue
2837,1,0.636414447,0.071773367,947.3400498,49.76347167,92.9341086,23.32742401,86.05366378,3,True,65454,2,memory_exhaustion
1527,2,0.628397667,0.004022586,830.1081912,172.2230433,87.87231791,12.96003976,83.26737942,0,True,137678,3,network_latency_issue
2744,1,0.827522916,0.109295471,463.2929239,3.060573895,52.63234556,0.28509996,74.82276974,0,True,137893,4,normal
672,0,0.42975413,0.700087962,56.78156649,93.24034618,94.390525,92.36743148,76.18858474,3,False,55673,0,cpu_exhaustion
1581,1,0.556442337,0.285151994,166.4103917,7.100350376,68.01165811,27.28406792,33.02204804,1,True,4734,6,pod_failure
2376,2,0.074931935,0.004490057,56.30476702,83.39586303,29.65918744,21.59453261,47.52397009,3,True,191014,2,memory_exhaustion
1451,2,0.28385513,0.684844815,229.0414819,124.5338536,99.82375766,58.2772641,29.57531841,2,True,62326,7,pod_termination
1038,0,0.011233983,0.217429392,386.9249832,172.4471721,55.67946406,85.64239008,1.146882651,0,False,50767,3,network_latency_issue
3235,3,0.348384035,0.931047038,555.1174412,151.6862559,56.23142918,61.23165934,7.888137842,1,False,137241,6,pod_failure
2416,0,0.623950011,0.110936356,967.3054556,9.590178686,60.53310055,10.06626201,84.35345917,1,False,25553,6,pod_failure
4649,3,0.561548321,0.359226638,778.2642261,73.25374392,80.37382301,77.48272277,89.6122915,0,True,62175,5,overheating
3376,0,0.532924347,0.917882782,273.2578577,171.6168047,41.39974738,23.98521042,60.41181036,1,True,18687,6,pod_failure
1285,0,0.826939628,0.191236501,738.9038757,197.3742723,26.15213986,82.34809873,89.83339761,2,True,123492,7,pod_termination
3097,0,0.72405543,0.705998887,283.2492495,155.0775679,42.11546434,5.154100998,67.27190148,0,False,5296,3,network_latency_issue
2287,3,0.866167727,0.719500822,406.6389227,72.36895437,30.66393469,84.22200589,37.48480789,0,True,36922,4,normal
2741,0,0.058547695,0.291701013,403.0528795,22.58863526,36.88372181,75.9092887,16.47546459,3,True,156728,2,memory_exhaustion
2932,0,0.87029506,0.895575448,679.6060127,173.4819726,82.65936095,83.76371192,35.33483466,0,True,109102,3,network_latency_issue
1009,1,0.376819308,0.174861156,517.4354327,68.66391094,48.46317477,61.40177535,55.28355433,1,True,154752,6,pod_failure
4971,1,0.361717782,0.793074755,222.1250056,52.93644501,81.62231387,8.887972917,12.14957753,4,True,2719,5,overheating
2336,1,0.31216017,0.881867005,431.8049177,131.6172837,83.57573954,40.32663275,62.04572754,1,True,134153,6,pod_failure
2687,0,0.462234477,0.774945508,244.9967232,157.3771297,21.93266185,90.80379893,15.70293001,3,False,140362,2,memory_exhaustion
3890,3,0.423064201,0.25521547,458.8806768,56.46269419,54.10605088,8.570718323,72.69697731,0,True,79269,4,normal
1994,0,0.13578905,0.729997187,244.963006,36.49038387,34.16828625,55.51068398,18.2985915,4,False,11399,4,normal
2171,1,0.498978223,0.480111907,602.2715308,86.4798443,35.29056881,86.51515037,47.03339455,2,True,9920,7,pod_termination
2554,3,0.782623278,0.318223084,763.6679961,64.93748,70.39166759,47.2063997,62.22587921,4,True,124622,4,normal
2258,1,0.62530748,0.312363267,572.8282889,176.98692,87.52823718,1.51803379,66.17929316,0,False,105888,3,network_latency_issue
4052,0,0.605506452,0.568891189,706.3159694,17.8217642,88.76366178,76.05220664,98.51532804,0,True,87336,2,memory_exhaustion
2939,2,0.946526417,0.192830654,543.9740473,93.07639838,52.95578491,87.56602169,2.80407713,3,True,50105,2,memory_exhaustion
4813,3,0.026946833,0.215481123,659.8779255,69.76732881,40.51127641,93.20065375,97.19613533,1,False,126499,6,pod_failure
1198,3,0.632469596,0.241558105,638.2517401,88.04827439,68.3427006,3.57284898,56.66641045,4,True,139145,4,normal
1590,1,0.904851072,0.999014161,994.7454406,172.7645842,20.3189974,74.44468275,21.39340608,3,False,143501,2,memory_exhaustion
2820,0,0.20850121,0.252458768,571.8949858,36.08908608,26.88934474,72.51094299,90.58573085,1,True,132807,6,pod_failure
3601,1,0.453148795,0.727010943,173.4694608,105.6779268,55.32717563,46.72332142,2.059583115,2,False,121912,7,pod_termination
1355,2,0.474759887,0.185228872,826.1211072,177.8842954,67.72387473,25.55733076,40.11001806,3,False,155315,3,network_latency_issue
1948,1,0.70340464,0.903461996,817.0152591,100.5820871,24.48119714,42.17004767,87.10406273,3,True,188630,4,normal
1565,1,0.372231996,0.760717606,162.8097872,32.86968136,74.01748963,12.66724628,51.85983998,1,True,111017,6,pod_failure
2181,3,0.542286619,0.871433455,251.6011288,46.44468367,64.66768467,88.28344909,77.45403277,2,True,31356,7,pod_termination
2263,0,0.938202848,0.397894905,773.6438958,137.2946322,48.61585878,45.35618339,42.17528907,4,True,173554,4,normal
2526,2,0.321587131,0.436705606,450.7891469,79.87146284,64.8950554,21.28019082,31.93198291,3,False,150826,2,memory_exhaustion
4829,2,0.902040975,0.512239041,317.2199895,193.9771372,85.20877429,75.67926131,1.124618787,2,True,8008,7,pod_termination
506,3,0.286097763,0.198492351,943.2834495,114.0928784,71.3149428,20.6868048,81.1430178,4,True,81592,1,disk_io_bottleneck
3263,2,0.162387986,0.18137802,79.09157967,122.8844305,76.1447056,6.274680658,80.84863154,4,True,163894,4,normal
1270,1,0.137708784,0.538923932,956.8171867,182.432354,60.44168221,4.576876671,39.2107136,4,True,109546,1,disk_io_bottleneck
3201,0,0.173158732,0.864235663,414.0772115,137.6454177,83.80504457,0.207983686,33.8709925,4,False,71346,5,overheating
2852,1,0.710118231,0.801409259,487.2473412,101.4055543,77.65007573,8.965404889,44.66972841,4,True,89735,4,normal
4635,2,0.045561037,0.735745527,991.8640793,114.462124,45.12258636,48.2164706,13.11927614,0,True,41212,1,disk_io_bottleneck
2482,3,0.50870787,0.509759672,365.6945343,58.58534225,58.15749925,6.722723463,19.10375066,2,False,95289,7,pod_termination
4968,0,0.966580182,0.588770545,669.9590333,180.5652886,61.61373376,67.04252825,21.19047277,3,True,129328,2,memory_exhaustion
624,3,0.917221868,0.051235762,847.2806143,133.365218,85.73466406,17.57795878,20.69928536,0,False,78414,5,overheating
4377,1,0.717691751,0.190826369,89.79239426,47.75602274,51.30747044,80.30342594,14.30001711,0,True,182635,4,normal
1051,0,0.314822438,0.371040463,48.19886835,2.934941787,66.72586199,13.41325287,95.41688311,4,False,64754,2,memory_exhaustion
4679,3,0.448345556,0.996664007,990.4347664,125.823306,41.24828697,46.27445776,18.19889013,2,True,140095,1,disk_io_bottleneck
3287,2,0.544335555,0.055753592,871.2042831,14.63219161,61.26618112,23.45088918,3.328296885,1,True,133222,6,pod_failure
2831,1,0.55926161,0.501243382,542.2879919,93.13141642,84.76597117,39.44717956,47.4941831,1,False,168542,6,pod_failure
3312,1,0.325622038,0.717090158,1.173638652,152.625076,40.14411999,31.65583593,26.85686263,0,False,192859,3,network_latency_issue
2874,0,0.902594648,0.976885985,718.4387384,146.4107063,96.9787771,78.60187558,28.09965807,0,False,164485,5,overheating
4904,2,0.550116636,0.794057592,876.7198969,177.8176074,47.91999054,97.55327414,98.43846333,4,False,16054,0,cpu_exhaustion
4045,0,0.835449584,0.776239962,148.6182336,145.6875399,44.57281274,36.09079857,27.81393306,2,False,188023,7,pod_termination
4711,2,0.34155639,0.902467401,300.7602017,19.65257326,20.13123645,46.60039218,69.95325411,1,True,81343,6,pod_failure
4839,2,0.725128364,0.381348257,991.4300006,166.6445106,78.85863981,42.42331245,37.8407725,2,True,68468,1,disk_io_bottleneck
4863,0,0.879179769,0.319345376,91.32872197,136.1879319,38.17962467,58.36142015,99.32921708,2,True,43791,2,memory_exhaustion
4908,2,0.397671753,0.687568501,635.8352911,114.1468064,72.99785011,12.74964575,41.71459946,1,True,67101,6,pod_failure
904,1,0.293188872,0.880408211,39.81617849,19.90514559,53.22978345,19.03504252,27.92679973,4,True,167876,4,normal
1267,0,0.159190887,0.964871196,220.4796585,13.12421733,30.28927007,79.64424905,13.05368637,1,True,21494,6,pod_failure
947,1,0.906725861,0.279467621,564.6048367,182.7301027,30.27293495,1.207243289,61.78515214,2,False,162156,7,pod_termination
4841,1,0.147856162,0.502938197,119.7214405,47.6258623,79.5397,96.23775054,64.05866761,0,True,141268,0,cpu_exhaustion
1582,2,0.899172988,0.289448868,125.5189675,101.1093018,71.05211089,66.9750858,30.18521485,1,True,9814,6,pod_failure
3181,3,0.404162954,0.668708438,901.8623307,156.5891328,82.73585906,17.09907223,82.17786542,4,False,111462,1,disk_io_bottleneck
1763,1,0.349983386,0.648215786,708.7223967,176.9211038,96.29397172,48.47074542,90.10825011,4,True,117656,2,memory_exhaustion
4713,1,0.982459543,0.784022558,925.4384391,69.23319315,38.12354224,65.02854643,74.85487449,4,True,54694,1,disk_io_bottleneck
333,3,0.158659826,0.612654599,240.8202308,112.3232018,77.47514287,3.751918767,56.68976534,2,False,13208,7,pod_termination
4115,3,0.431525062,0.752967994,52.82147832,177.084157,34.6623215,66.11854977,66.84458888,4,True,126192,3,network_latency_issue
1968,2,0.932421301,0.501037367,842.03053,142.2753779,29.24063145,42.81976768,90.06705597,0,False,123374,2,memory_exhaustion
1113,3,0.85889525,0.045773341,747.5097293,13.73677086,29.33881337,9.952395945,30.04253461,0,True,100004,4,normal
733,0,0.904384267,0.343804517,536.4453427,55.67364832,73.84867166,64.8079495,68.22790982,0,True,33571,4,normal
1441,1,0.088882562,0.920264914,94.78022759,42.08161114,99.46540683,75.50257972,26.86417492,3,True,132231,2,memory_exhaustion
2085,1,0.101470745,0.873554449,168.4851728,25.1771837,31.24259875,87.18045066,76.49550993,0,False,2207,4,normal
3065,0,0.967268847,0.374037961,372.3979366,125.0303361,35.86898315,40.86320581,3.244144563,0,True,103273,4,normal
1404,1,0.793112951,0.084108307,872.1324324,61.07512818,62.0874385,23.07604915,11.52991253,2,False,198979,7,pod_termination
526,0,0.352698605,0.263839783,952.4735232,118.927102,94.27517668,87.29212084,23.00261473,3,False,171518,2,memory_exhaustion
86,1,0.253326201,0.124325723,841.2797504,113.4140592,52.95671678,0.269803069,4.588075804,4,False,56966,4,normal
4613,1,0.906267262,0.209278964,973.5182202,154.0952914,96.19034501,69.75636479,3.74243528,2,True,67687,1,disk_io_bottleneck
4044,1,0.576115962,0.782159822,453.5645008,24.4455694,90.27292635,68.1545486,85.51067353,3,True,80927,2,memory_exhaustion
3127,0,0.504659454,0.040554138,894.4349558,90.58295161,71.9304114,40.25561463,36.10048967,3,False,76948,2,memory_exhaustion
877,2,0.401699543,0.622052957,699.1209193,84.6143296,53.11648431,43.69834166,14.82238691,3,False,181866,2,memory_exhaustion
4263,3,0.887512308,0.693072488,835.1446969,118.1133827,21.07140237,70.49922079,26.45408028,1,True,148490,6,pod_failure
946,2,0.776615252,0.887629787,521.1038222,147.6649992,56.87362285,57.48939859,61.89464109,3,False,155587,2,memory_exhaustion
4362,3,0.593274458,0.038696694,238.3918631,66.17331564,75.04624404,86.5237284,96.48938835,2,False,158419,2,memory_exhaustion
1561,0,0.08642665,0.727532614,138.7858579,96.86728871,59.21428985,82.63830314,94.62763155,1,False,10539,6,pod_failure
120,1,0.885897281,0.137259287,208.4096589,30.85589798,88.09471548,18.41791066,23.94127396,4,True,168543,5,overheating
4654,3,0.155409611,0.386541222,706.6848839,11.60863004,50.87377896,24.36173672,34.31992096,2,True,149992,7,pod_termination
354,2,0.413688357,0.751166844,733.6275739,191.106336,31.82884447,34.23240078,21.06533239,2,False,36536,7,pod_termination
2285,1,0.225379249,0.761585801,513.4254421,198.0180148,75.0428468,78.51053542,18.07017607,0,True,31834,3,network_latency_issue
4169,2,0.04879523,0.389798873,554.2568116,52.95616858,44.16108327,76.08655787,36.00556986,4,False,143813,4,normal
39,2,0.124373572,0.242241858,462.7066338,156.2300753,78.59626667,28.68311751,35.17908362,1,True,120530,3,network_latency_issue
4925,2,0.393361791,0.583710385,604.3237856,7.087489479,92.23452681,14.30090707,1.699238075,4,False,64642,5,overheating
2073,2,0.106469985,0.249796749,132.9513517,78.74810261,69.22766694,19.23887883,46.42426694,2,True,122915,7,pod_termination
529,2,0.349248084,0.110045342,172.6670894,123.3682575,94.82988293,15.22491626,97.93005744,0,False,122669,2,memory_exhaustion
2382,3,0.131116688,0.340229574,397.273679,96.50319546,82.83292014,71.26092256,13.35704554,3,False,175220,2,memory_exhaustion
4031,3,0.093736719,0.50008567,157.8387304,14.40823884,43.37829731,54.94442558,8.449580354,3,True,73522,2,memory_exhaustion
4016,2,0.060943945,0.895560036,992.6619602,11.89090043,43.79943982,75.25978639,55.62113812,4,True,56637,1,disk_io_bottleneck
4385,1,0.72137256,0.442674215,203.6448607,15.78305863,59.44463918,0.430067191,19.59716975,4,True,71230,4,normal
2025,2,0.440159497,0.435993516,578.3021673,157.0699078,21.36187593,50.26798265,17.43905015,0,True,157279,3,network_latency_issue
2788,0,0.738962795,0.314295833,489.2305336,25.79177544,55.78782337,76.13122904,32.05394364,1,True,73933,6,pod_failure
3693,2,0.673467392,0.225516476,533.8223154,82.10893671,94.1368655,65.21908059,92.17811203,1,False,54111,2,memory_exhaustion
287,2,0.264470691,0.172070689,36.57151279,186.3879975,67.91914119,66.98077897,61.27605185,3,True,92594,3,network_latency_issue
375,2,0.261584504,0.261600215,799.188479,14.10884863,78.97872488,15.36368073,25.18648532,4,True,87598,4,normal
4776,2,0.245366602,0.969932204,198.3052804,57.26580104,99.36033738,86.200073,76.59563637,4,False,167256,5,overheating
2217,1,0.229229768,0.825113688,409.7243325,156.3932006,22.55774703,45.3383496,37.60391253,4,False,20816,3,network_latency_issue
4383,1,0.441080468,0.991342802,802.7102426,179.6061321,91.86730939,46.19351704,52.03122642,4,False,95148,3,network_latency_issue
971,3,0.802384064,0.772660067,448.6425992,182.8799836,41.09569451,63.04746897,14.2768734,3,True,125713,3,network_latency_issue
4040,1,0.664808323,0.143356984,228.2371904,132.2016373,45.54063861,57.94410661,17.65371281,0,True,96962,4,normal
630,2,0.756758083,0.425515408,379.6560107,114.096117,39.82311861,15.765387,8.797125463,1,True,34810,6,pod_failure
1477,3,0.327923773,0.637127843,405.01192,160.3310514,89.85263816,22.82992353,91.19923297,4,True,158,2,memory_exhaustion
2667,1,0.190171974,0.129074702,78.80239177,112.5549392,41.92157892,85.10392378,33.90766396,3,False,188582,2,memory_exhaustion
4665,1,0.184912874,0.364112255,232.9563958,49.07326202,54.75838095,92.1685829,54.22253139,0,True,27586,0,cpu_exhaustion
3334,0,0.385617267,0.083148643,70.12455728,48.84541304,45.66486617,88.79120915,96.33737533,0,True,173302,2,memory_exhaustion
4230,0,0.378522712,0.347118988,250.117017,81.09479238,67.64072264,60.96455284,76.16389785,0,True,38740,4,normal
3425,3,0.546757156,0.774799207,233.2163232,18.30799831,83.19908775,54.11201931,80.55357163,4,True,117519,5,overheating
1174,2,0.058850555,0.141604099,996.7186361,115.6800806,45.74715137,22.34224227,30.97647195,3,False,83791,2,memory_exhaustion
4253,3,0.323626084,0.014426685,761.309247,58.25048504,33.14298068,65.31703945,46.54349702,2,False,84748,4,normal
2057,2,0.825072522,0.095975213,7.073303562,140.776509,34.27088698,74.6716924,55.9782549,0,False,196080,4,normal
4366,1,0.462409783,0.498013919,569.3808446,67.92472995,49.83374578,60.40205532,47.66726227,0,False,21288,4,normal
634,1,0.370862005,0.719294519,704.808795,41.81509148,78.69632092,13.52113034,62.04469824,4,False,56500,4,normal
4113,3,0.617717709,0.625701676,474.7878671,162.2917575,46.34348246,39.6771395,73.47426308,2,False,160023,7,pod_termination
4876,3,0.166233354,0.422898249,809.2890283,107.7310849,70.70919045,33.87250177,94.58072888,3,True,18887,2,memory_exhaustion
4319,0,0.182914395,0.64843072,597.9917284,194.3879372,74.75868131,75.10240712,75.32973082,2,True,92945,7,pod_termination
3102,2,0.148079571,0.996490557,821.7725302,108.7216049,69.65929254,95.72348372,63.84338286,1,True,150377,6,pod_failure
1235,3,0.892125389,0.964968062,149.9541501,30.9305166,93.47923214,13.01917543,32.85294665,3,True,135122,2,memory_exhaustion
876,3,0.761211491,0.518698845,427.8713522,63.93630727,51.60212001,15.27788794,9.477813424,3,False,98628,2,memory_exhaustion
119,1,0.714964803,0.665839736,658.3704757,79.10124878,84.41840896,56.51226725,58.20405827,0,True,537,5,overheating
1413,1,0.862196825,0.884408438,619.9152607,189.9856413,76.56051907,87.43100214,91.07722627,0,True,71780,2,memory_exhaustion
1892,0,0.308683323,0.167163153,328.8233354,111.4019472,68.14882546,94.6312158,38.57308757,0,False,196828,0,cpu_exhaustion
161,0,0.767559692,0.352458808,321.4082898,76.02250603,35.59222426,88.42828533,50.60474507,1,False,10676,4,normal
4702,0,0.007426779,0.497662162,98.6669644,49.68545843,49.99930561,97.82961384,7.931363011,2,False,107997,0,cpu_exhaustion
4120,2,0.202972499,0.659533067,546.2279512,27.97929006,98.68912319,52.26147979,77.76154111,0,True,28859,5,overheating
4317,2,0.907139795,0.480597949,420.0798856,49.55854132,39.02511759,79.56838739,8.998519358,0,False,128332,4,normal
3001,1,0.630608892,0.273955798,18.15854746,6.72830069,64.12806698,23.61552774,69.87530248,4,True,76274,4,normal
2343,3,0.226227497,0.953095211,707.2595023,33.85853153,61.65995437,26.6549722,94.87545018,4,True,118193,2,memory_exhaustion
1268,2,0.449228019,0.017301677,409.0290923,177.8856057,73.95228392,78.84036617,39.26134694,3,False,21261,3,network_latency_issue
4603,3,0.535077809,0.516852534,840.7135139,101.9174321,62.42828364,68.14998354,9.822519093,3,False,70165,2,memory_exhaustion
4517,3,0.854351326,0.105141421,717.4862014,195.4404693,38.08713712,33.20240654,28.81673194,0,True,182479,3,network_latency_issue
4233,1,0.252449948,0.009839537,948.2054116,19.05974232,48.5949055,67.55609745,43.08139913,3,True,167253,2,memory_exhaustion
2961,2,0.066243588,0.130946404,812.7369504,190.4709267,53.43022083,5.080858123,88.01493784,0,True,171533,3,network_latency_issue
1726,0,0.41440909,0.769847827,580.5088632,2.886477992,90.95267508,54.76678439,56.16699682,2,True,33603,5,overheating
3716,2,0.485723461,0.479239104,788.6887596,198.2373945,87.30447409,42.17104004,76.66812426,0,True,89690,3,network_latency_issue
2127,2,0.179186491,0.361345245,730.0984986,179.3946619,70.95878886,51.37343843,12.47497963,4,False,66481,3,network_latency_issue
1395,2,0.445639964,0.42877915,358.7545529,58.53297171,34.97859867,8.122902997,1.081352602,1,True,7424,6,pod_failure
649,3,0.845634761,0.271308961,481.5665428,173.7602871,76.56046423,34.71374564,96.34931123,1,True,133296,2,memory_exhaustion
666,3,0.051191418,0.06327733,130.8917933,89.9126505,99.35888255,70.50224682,24.09284725,0,False,126806,5,overheating
2136,2,0.332845712,0.389943675,406.8424574,121.8560108,24.88555152,66.93829561,15.50262782,4,True,99847,4,normal
2752,1,0.452476236,0.764993314,813.4255212,56.70343071,95.37491176,33.92307546,0.334023842,3,False,167636,2,memory_exhaustion
311,1,0.117009876,0.779279279,441.9433186,68.6290813,86.1466014,21.22272989,5.796275089,1,False,151487,5,overheating
1022,3,0.815148399,0.171934006,174.4723297,154.3856221,61.23373311,61.75402568,80.83859469,4,True,130153,3,network_latency_issue
2981,3,0.612730812,0.554939933,124.623728,19.70199461,65.87232715,42.25967863,26.38871486,3,False,69959,2,memory_exhaustion
2623,0,0.151182807,0.931714668,132.3880055,73.9400808,51.78971356,61.41500413,96.88402292,4,False,69141,2,memory_exhaustion
4361,3,0.428762231,0.576947428,418.4303632,108.14087,39.59687622,79.41674252,75.35462024,2,True,61662,7,pod_termination
1209,1,0.108562532,0.224499872,203.1334667,61.03302676,84.59799105,45.92817157,54.21972213,2,False,112809,7,pod_termination
3952,0,0.999779412,0.807124626,184.003784,177.1017198,89.30321405,9.907189664,93.49779022,3,False,159861,2,memory_exhaustion
2953,3,0.973632059,0.349222007,571.7201599,32.07956723,86.20943846,81.98999814,87.85640979,2,True,73384,7,pod_termination
240,1,0.320926872,0.406423605,916.1248972,53.07479248,77.51080642,38.96593704,43.01910593,1,True,123014,1,disk_io_bottleneck
4803,3,0.499040509,0.424322946,905.9756627,146.4314746,86.09104685,50.58486914,89.37818411,1,True,86247,6,pod_failure
2016,2,0.164164309,0.017003756,842.1331724,117.0566762,94.3219988,76.59629509,38.08280524,2,False,152691,7,pod_termination
2650,1,0.828892851,0.546622275,898.7694431,97.81684959,72.57333337,12.29215079,94.07700007,1,False,19786,2,memory_exhaustion
2371,3,0.426106311,0.208757466,1.408447396,122.9481102,51.08848105,96.80363625,57.18401747,0,False,118585,0,cpu_exhaustion
1145,2,0.02922859,0.801915547,775.4411327,17.01149206,59.05220613,22.3079209,84.29461448,2,True,170508,7,pod_termination
1901,1,0.170645822,0.026372166,933.2045981,196.0627696,24.42651001,75.85276848,18.9719451,4,False,41737,1,disk_io_bottleneck
4443,2,0.662267655,0.772695499,436.0937017,192.4069187,57.10068878,34.95541645,67.11563657,3,True,185259,2,memory_exhaustion
994,0,0.870175443,0.099628372,808.5529659,80.17432567,91.31045854,47.98818769,10.38849525,0,True,79067,5,overheating
1060,3,0.582455889,0.81686276,450.7489071,190.6016758,68.05464931,80.24720767,31.27025445,4,True,139884,3,network_latency_issue
2126,3,0.218090978,0.251366512,390.3793799,158.6585975,98.81302477,95.74593432,96.9680214,0,False,42716,0,cpu_exhaustion
898,1,0.90521812,0.736749804,577.3383709,85.11582646,37.38224728,66.06177978,24.61504139,4,True,144386,4,normal
4641,2,0.887236687,0.189482701,70.09857286,145.1324288,84.1728559,27.44424727,44.61402008,4,False,23589,5,overheating
1728,3,0.392632582,0.645355799,337.1003558,82.7247136,62.33515726,93.3132153,12.76252254,2,True,191242,0,cpu_exhaustion
2769,3,0.062342742,0.735823556,369.1132122,165.6567751,87.65960256,71.76929472,59.23943546,1,True,35759,6,pod_failure
1315,1,0.152673634,0.875085164,15.22514109,113.1175699,31.75980573,14.94483629,13.75925088,2,True,97296,7,pod_termination
4998,1,0.73583367,0.774503148,873.5316825,146.6947084,30.44886511,95.41694116,78.70576331,3,True,134980,2,memory_exhaustion
1851,1,0.975680444,0.122843795,306.9358378,77.6563745,78.41122675,57.37680199,90.97638485,0,True,72831,2,memory_exhaustion
2946,3,0.204047277,0.822087503,651.7781843,183.111911,67.9183458,63.2723062,82.79353413,4,True,155424,3,network_latency_issue
256,2,0.718235901,0.319492164,675.1481697,108.370809,79.26468576,53.00779707,49.51709075,0,False,16607,4,normal
3344,1,0.800010924,0.53755509,506.2711392,38.57708773,82.56272888,82.44984698,35.15806112,4,False,87356,5,overheating
2556,2,0.825098063,0.885640367,706.1695553,186.2661876,55.31824228,10.6526083,83.68108737,2,True,158153,7,pod_termination
4619,0,0.883925127,0.807200311,749.2110046,0.910382425,41.45557546,42.82260743,22.00933398,0,True,109735,4,normal
4465,0,0.410211675,0.013807953,485.3623731,51.57924004,31.21025577,57.74262734,80.17223783,3,False,1858,2,memory_exhaustion
678,3,0.472650573,0.809903913,613.7255659,103.4863066,98.13237072,35.51943419,90.27624657,1,True,189006,6,pod_failure
4756,1,0.870851786,0.659134687,36.6871182,54.32878531,38.87542158,76.27877912,50.60056378,4,True,136428,4,normal
1869,3,0.897860618,0.3125895,654.7581988,171.2115634,61.62632124,0.862020291,74.21084678,3,False,172579,2,memory_exhaustion
891,1,0.599534089,0.182248324,746.6573306,66.9414977,74.59901832,78.94595499,2.632613205,1,False,153763,6,pod_failure
364,3,0.325734822,0.455677457,939.9154956,4.687378102,67.16811166,76.12152906,52.92835456,2,True,36788,7,pod_termination
